Ajuste Fecha;Dia Semana;Sabor 1;Sabor 2;Sabor 3;Sabor 4;Sabor 5;Sabor 6;Sabor 7;Sabor 8;Sabor 9;Sabor 10;Sabor 11;Sabor 12;Sabor 13;Sabor 14;Sabor 15;Sabor 16;Sabor 17;Sabor 18;Sabor 19;Sabor 20;Sabor 21;Sabor 22;Sabor 23;Sabor 24;Sabor 25;Sabor 26;Sabor 27;Sabor 28;Sabor 29;Sabor 30;Sabor 31;Sabor 32;Sabor 33;Sabor 34;Sabor 35;Sabor 36;Sabor 37;Sabor 38;Sabor 39;Sabor 40;Sabor 41;Sabor 42;Sabor 43;Sabor 44;Sabor 45;Sabor 46;Sabor 47;Sabor 48;Sabor 49;Sabor 50;Sabor 51;Sabor 52;Sabor 53;Sabor 54;Sabor 55;Sabor 56;Sabor 57;Sabor 58;Sabor 59;Sabor 60;Sabor 61;Sabor 62;Sabor 63;Sabor 64;Sabor 65;Sabor 66;Sabor 67;Sabor 68;Sabor 69;Sabor 70;Sabor 71;Sabor 72;Sabor 73;Sabor 74;Sabor 75;Sabor 76;Sabor 77;Sabor 78;Sabor 79;;Total Cantidad
10/12/23 0:00;Martes;-47,39;-6,14;-47,37;;;-19,76;;-10,18;-11,68;-54,07;-27,47;;-15,16;-13,03;;-21,91;-12,25;-28,22;-31,93;-53,94;-16,84;-33,11;-24,37;-13,11;-56,04;;-76,5;-37,13;-53,34;;-27;-41,39;-26,44;;-26,53;-35,51;;;-40,4;-22,49;-18,12;-18,27;;-22,3;-6,68;-29,75;-25,47;-8;;-8;-34,86;-6,52;;;;;;;;;-108;;-20;-27;;-72;;-36;-24;-4,1;-6,2;-5,1;-48,59;-18,84;;-3;-6;-25,25;-6,06;;-1.518,81
11/12/23 0:00;Miércoles;-5,55;-7,54;-12,33;;;-5,96;-5,01;-15,2;-17,22;;-12,35;;-4,52;-12,47;;-11,3;-5,83;-5,98;;-5,77;;-23,03;-6,08;-11,87;-5,74;;-22,42;-6,24;-12,23;;;-6,38;-5,28;;-33,22;-12,01;;;-5,41;-5,96;-12,59;-13,03;;-11,87;-5,71;-7,15;-12,2;;;;-10,76;-4,91;;;;;;;;;-72;;-20;;-12;;;-12;;;;-1,02;-17,82;-13,14;;;;;-6,37;;-515,47
12/12/23 0:00;Jueves;-5,51;;-11,81;;;;-5,03;;-12,19;-24,58;-11,86;;-10,71;;;;;;-6,88;-24,3;-22,39;-22,38;-4,82;;-15,75;;-24,2;-12,09;-6,26;;-27;-12,26;-21,56;;-6,76;-12,11;;-54;;-16,39;-11,77;-6,57;;-6,65;-6,02;;-18,35;;;-4;-5,73;-4,6;;;;;;;;;-18;;;-9;-24;-12;;;-12;-1,02;;;-24,26;-12,9;;-2;;-13,84;-10,99;;-574,54
13/12/23 0:00;Viernes;-12,61;-3,45;-6,27;;;-6,45;-15,07;-5,17;-6,38;-12,03;-5,55;;-9,77;-12,5;;-11,29;-5,77;-17,07;-12,5;-5,83;;-11,42;-17,14;;-6,04;;-24,35;-12,16;-17,2;;;-25,45;;-4,31;-12,28;-12,93;;;-10,96;-5,53;-6;-7,08;;-5,8;-5,79;;-20,11;;-4;-4;;-6,35;;;;;;;;;-108;;-20;-9;;;;;;;;;-12,06;-24,75;;;-1;;-11,25;;-552,67
14/12/23 0:00;Sábado;-22,15;;-35,24;;;;-25,17;-15,29;-11,05;-29,9;-18,46;;-16,06;-5,89;;-10,56;-5,84;-5,48;-13,68;-35,45;;-28,31;-6,48;-6,07;-5,37;;-30,26;-13,07;-30,13;;;-6,1;-9,75;;-19,81;-31,38;;;-17,54;-16,95;-7,05;-6,67;;-18,86;-5,84;-13,34;-5,38;-16;-4;-12;-11,27;-5,18;;;;;;;;;-144;;;-18;-12;;;;-36;-4,08;-2,07;-1,01;-19,51;-6,64;;-4;;-6,45;-10,58;;-841,37
15/12/23 0:00;Domingo;-5,34;;-19,1;;;-5,69;-10,06;-5,18;-18,97;-18,55;-23,79;;-27,6;-17,57;;-5,41;;-11,76;-13,28;-22,99;;-40,71;-17,54;-5,82;-37,15;;-54,39;-12,16;-36,85;;;-24,05;-26,41;;-25,52;;;;-11,34;-22,97;-12,2;-12,78;;-5,74;-11,59;-6,72;-26,31;-4;-4;;-16,76;-16,05;;;;;;;;;;;-20;-9;;;;-24;;;;;-19,05;-19,28;;-4;-9;-19,4;-10,88;;-770,96
16/12/23 0:00;Lunes;-29,29;;-19,97;;;-12,4;-10,09;-5,18;-42,45;-23,29;-29,44;;-11,36;-5,98;;-28,7;-6,69;-17,5;-31,32;-52,31;-21,72;-45,63;-16,04;-19,42;-34,92;;-60,68;-37,02;-49,97;;;-36,94;-16,11;;-32,78;-29,79;;;-24;-17,44;-17,67;-19,84;;-31,01;-17,96;-7,6;-18,92;-12;-4;-12;-11,61;-5,24;;;;;;;;;-54;;;;;-24;;;-12;-2,03;-2,07;;-29,3;-37,65;;-5;-6;-26,57;-11,83;;-1.136,73
17/12/23 0:00;Martes;-22,93;-11,78;-43;;;;-25,38;-30,64;;-43,21;-34,15;-27;-43,98;-18,63;;-16,58;;-5,72;-26,16;-41,42;;-29,16;-6,76;-6,44;-29,23;;-59,69;-19,01;-17,85;;-54;-30,21;-41,27;-10,39;-55,92;-24,67;;;-47,05;-23,02;-35,6;-19,88;;-48,7;-18,21;-14,33;-18,56;-4;-12;-8;;-34,89;;;;;;;;;-108;;;-45;-24;-24;;-12;-24;-6,09;-1,03;-3,05;-35,34;-18,64;;-5;-4;-18,98;;;-1.388,55
18/12/23 0:00;Miércoles;-39,47;;-5,78;;;-18,55;-5,06;;;-17,78;-12,14;;-20,38;;;-11,87;;;-24,38;-17,24;-5,59;-9,3;;-6,22;-38,16;;-53,95;-11,98;-30,08;;;-24,73;-11,25;;-7,18;-12,21;;;-5,63;-23,5;-29,14;;;-14,05;-5,58;;-18,43;;;;;-4,49;;;;;;;;;-54;;;-18;;-12;;-12;;-2,01;-3,09;-2,02;-36,34;-18,59;;-2;;-25,99;-5,52;;-675,68
19/12/23 0:00;Jueves;-11,96;-5,85;-12,72;;;;-10,06;-5,1;-12,6;-11,72;-6,32;-27;-11,21;;;-5,64;;-6,38;-6,74;-29,44;-5,56;;-6,81;;-16,8;;-11,92;-19,37;-18,89;;;-13,02;-4,8;-5,17;-19,7;-6,26;;;-12,08;-12,24;-5,73;-6,52;;;-5,65;;-6,44;;-4;;-13,04;-16,93;;;;;;;;;-54;;;;;;;;;-3,05;;;-10,57;-13,68;;-2;-4;-6,97;-5,61;;-473,55
20/12/23 0:00;Viernes;-16,77;-6,73;-18,65;;;;-5,03;-10,36;-6,33;-24,65;-5,67;-27;;-12,36;;;;-5,45;;-11,6;;-24,16;;-5,62;-5,65;;-27,88;-6,18;-18,65;;;-6,05;-11,36;;-13,69;-6;;;;-5,94;-27,8;-6,03;;-12,32;-11,39;-7,47;-13,89;;;-4;-10,41;-6,2;;;;;;;;;;;-20;-9;;-12;;-12;-12;-1,03;-4,13;-2,01;-6,13;-12,82;;-1;-2;;;;-475,41
21/12/23 0:00;Sábado;-16,87;-11,94;-12,14;;;-6,03;-15,19;-10,28;-12,35;-23,9;-35,52;;-12,48;-6,71;;-5,65;-6,22;-17,6;-13,08;-24;-16,25;-26,65;-17,88;-5,9;-22,91;;-28,26;-18,99;-16,14;;;-17,8;-21,79;;-18,66;-11,56;;;-17,3;-6,63;;-13,13;;-14,26;-12,23;-11,93;-31,5;-12;-4;-8;-13,07;-5,58;;;;;;;;;-144;;;-18;;-48;;;;-1,02;-1,03;-2,01;-25,79;-25,99;;-3;-3;-19,6;-21,22;;-915,04
22/12/23 0:00;Domingo;-5,81;;-31,7;;;;-5,02;-5,1;-26,54;-24,95;-29,3;;-23,82;-12,59;;-17,44;-11,09;-5,86;-24,43;-30,83;-5,5;-20,59;-17,97;;-23,09;;-33,74;-12,89;-36,84;;;-12,02;-5,15;;-39,57;-17,66;;;-23,73;-14,99;-5,74;;;-30,66;-4,83;-12,88;-12,32;;-4;-4;-5,96;-4,9;;;;;;;;;-18;;;-45;;;;;-24;-2,03;-4,13;-2,05;-33,33;-6,45;;-4;-2;-6,37;-4,98;;-755,85
23/12/23 0:00;Lunes;-30,69;-12,15;-16,62;;;-6,39;-15,15;-15,38;-6,65;-29,95;-19,28;-27;-27,64;;;-21,82;;-18,98;-24,62;-55,57;-16,64;-44,19;-25,16;-18,62;-38,24;;-62,89;-24,94;-16,88;;-27;-29,04;-11,02;;-59,02;-29,71;;;-17,95;-29,6;-80,56;-19,41;;-25,25;-5,54;-6,63;-19,09;-4;;-8;-12,2;-10,27;;;;;;;;;;;-20;-36;;;;;;-5,07;-3,06;-9,19;-29,16;-19,01;;-5;-7;-25,86;-10,72;;-1.139,81
24/12/23 0:00;Martes;-72,93;-11,19;-29,1;;;;-5,02;;-6,98;-12,61;-6,19;;-26,73;-32,44;;-10,54;-12,75;;-20,3;-39,24;-5,39;-26,74;-12,31;;-46;;-39,97;-28,08;-26,43;;;-19,36;-33,43;-11,53;-33,18;-30,44;;;-12,26;-10,87;-130,51;-12,99;;-63,06;-11,97;;-19,11;-4;-4;-12;-6,02;;;;;;;;;;;;;-45;;-12;;-12;;-6,09;-15,45;-4,04;-42,48;-25,21;;-2;-3;-12,95;-15,65;;-1.081,54
25/12/23 0:00;Miércoles;-44,13;-23,1;-18,17;;;-5,93;-5,03;-5,1;-6,66;-6,33;-30,05;;-10,03;-11,71;;-28,99;;-11,8;-6,09;-25,77;-5,64;-6,12;-5,89;-24,49;-5,72;;-50,47;-18,55;-20,08;;-27;-30,82;-17,69;-4,01;-19,76;-28,89;;;-29,81;-6,39;-56,75;-31,93;;-59,77;-4,97;-7,36;-37,38;;-4;-8;-12,24;-6,79;;;;;;;;;;;-60;-9;;;;-12;-12;-5,09;-12,35;-6,1;-6,12;-6,18;;-9;-10;-13,16;-5,55;;-935,96
26/12/23 0:00;Jueves;-4,71;;-12,97;;;;-25,24;-10,15;-6,75;-5,83;-18,17;;-11,55;-6,4;;-5,82;;-6,71;-20,01;-12,91;-6,28;-12,25;;-12,59;-6,11;;-33,06;-7,1;-5,8;;;-12,51;-5,98;;-13,14;-5,83;;;-12,13;-14,05;-21,24;-12,46;;-6,59;;-6,86;-12,71;;;-4;;-6,05;;;;;;;;;;;;;;;;-12;;;;-3,04;-17,3;-12,81;;-2;-3;-6,92;;;-421,03
27/12/23 0:00;Viernes;-22,6;-5,41;-44,25;;;;;;-19,43;-24,89;-6,05;;-11,32;-5,89;;-17,27;-5,71;-5,85;-32,45;-38,92;-5,8;-74,37;-16,43;-19,75;-20,88;;-49,64;-25,91;-42,82;;;-24,68;-26,62;-13,63;-40,77;-24,18;;;-17,74;-16,65;-39,98;-6,34;;-47,39;-17,09;-5,89;-24,36;-8;-4;-4;-11,38;-5,85;;;;;;;;;-198;;;-36;;-12;;-12;;-1,02;-1,04;-1,01;-15,23;-18,79;;-1;-1;-34,64;-5,28;;-1.171,20
28/12/23 0:00;Sábado;-20,46;;-13,3;;;;-15,19;-10,16;-19,04;-19,78;-16,37;;-17,02;;;-11,53;-12,71;-5,92;-12,11;-30,92;-5,62;-5,8;-12,83;;-29,16;;-34,51;-18,99;-22,16;;;-17,91;-5,71;;-19,54;-18,37;;;-17,68;-16,94;-21,33;-6,11;;-12,01;-5,85;;-24,4;;;-4;-4,04;-10,78;;;;;;;;;-162;;-20;-9;;;;;-12;-7,13;-2,04;-4,03;-40,69;-30,96;;-4;-4;-12,71;-4,69;;-831,5
29/12/23 0:00;Domingo;-9,07;;-18,54;;;;-20,22;-15,29;-6,07;-24,69;-24,39;;-16,86;-12,29;;;;-17,97;-6,07;-18,21;-21,6;-18,4;-6,22;;-22,88;;-35,15;-13,39;-23,58;;;-18,68;-21,61;-5,55;-19,81;-5,74;;;-11,97;-18,09;-28,61;-12,57;;-12,62;-6,59;-12,07;-6,47;-4;;;-10,14;-12,11;;;;;;;;;-72;;;-45;-12;-12;;-24;;-1,03;-3,1;-4,1;-18,1;-19,57;;-1;-5;-13,4;-5,86;;-773,68
30/12/23 0:00;Lunes;-22,94;-6,67;-24,88;;;;-20,25;-5,1;-20,33;-24,51;-23,84;-27;-6,44;-19,3;;-23,23;-12,46;-12,1;-19,32;-44,5;-6,1;-51;-18,13;-19,7;-33,34;;-52,31;-25,75;-29,61;;-27;-16,89;-14,79;-5,17;-33,47;-34,8;;;-35,39;-30,56;-43,9;-19,33;;-33,62;-17,84;-13,88;-30,6;-4;;;-11,65;-24,5;;;;;;;;;-54;;;-27;;;;;-12;-7,05;-8,21;-6,06;-37;-25,95;;-7;-2;-6,74;-17,57;;-1.156,78
31/12/23 0:00;Martes;-65,5;-5,92;-30,85;;;;;-10,19;-6,17;-38,05;-18,71;;-19,16;-5,83;;-5,9;-5,44;;-13,33;-31,71;-11,71;-16,5;-6,59;-6,91;-22,89;;-59,32;-31,92;-32,58;;;-22,94;-27,44;;-19,69;-11,77;;;-6,19;-17,11;-98,55;-12,09;;-41,75;;-12,43;-31,76;-12;-4;-16;-10,53;-15,63;;;;;;;;;-36;;;-27;-12;-12;;-24;-36;-3,04;-7,17;-6,08;-30,9;-13,03;;-7;-9;-20,26;-5,36;;-1.053,90
1/1/24 0:00;Miércoles;-11,28;;-13,87;;;;;;-19,83;-44,31;-22;;-6,92;-6,11;;-12,57;;;-20;-26,6;-6,34;-20,51;-11,87;-6,8;-22,27;;-31,16;-6,62;-19,86;;;-11,8;-15,18;-10,85;-47,07;-11,98;;;-11,79;-14,44;-22,92;-6,98;;-6,04;-23,93;;-7,66;-4;;-8;-5,55;-5,99;;;;;;;;;;;;;;-12;;-12;-12;-8,1;-5,13;-4,08;-30,23;-18,8;;-2;;-20,67;-15,88;;-663,99
2/1/24 0:00;Jueves;-23,97;;-6,35;;;;-25,42;-15,22;-18,97;-11,15;-28,63;;-21,59;-17,96;;;-6,51;;-12,74;-24,55;;-22,26;-5,94;-12,42;-22,6;;-37,32;-12,25;-33,51;;;-18,21;-10,24;;-20,2;-18,48;;;-5,92;-10,51;-11,4;-19,74;;-11,42;-12,18;-21,74;-24,83;;-4;-4;-17,27;-22,3;;;;;;;;;;;;;;-12;;;-12;;-3,08;-2,04;-17,88;-37,78;;-2;-3;-12,05;-9,16;;-702,79
3/1/24 0:00;Viernes;-5,78;;-11,81;;;;;-5,05;-7,42;-11,77;-10,92;;-4,41;-6,1;;-11,5;-6,35;-11,81;;-19,42;-11,74;-21,83;-5,95;;-5,85;;-24,18;;-13,98;;;-6,02;-10,37;-5,66;-26,23;-5,4;;;-11,7;-5,53;-29,02;-6,05;;-12,54;-6,06;;-6,61;;;;;;;;;;;;;;;;;-9;;;;;;-1,01;;;-25,18;-6,64;;;-2;-6,86;;;-377,75
4/1/24 0:00;Sábado;-23,24;;-18,64;;;;-30,29;-20,43;-6,08;-13,13;-28,68;;-16,58;-18,64;;-23,83;-9,54;-17,88;-5,9;-31,27;;-33,56;-5,19;;-17,69;;-50,53;-20,26;-36,64;;;-19,12;-15,06;;-20,42;-23,2;;-27;-23,18;-18,54;-34,6;-6,55;;-11,43;-12,77;-7,28;-18,3;-12;-4;-4;-20,89;-5,66;;;;;;;;;-72;;;;-12;-12;;-12;-12;;-1,03;-0,99;-29,56;-25,93;;-1;-1;-19,16;-15,14;;-925,81
5/1/24 0:00;Domingo;-17,11;-19,18;-19,49;;;;-10,15;-5,09;-28,75;-30;-34,83;;-24,22;-12,63;;-17,61;;-24,3;-13,48;-35,9;-11,86;-45,46;-12,27;-30,58;-26,49;;-61,78;-39,15;-28,47;;;-23,62;-20,26;;-25,56;-35,75;;;-11,47;-30,79;-22,27;-19,34;;-12,39;-17,49;-20,1;-13;-8;;-12;-5,94;-17,3;;;;;;;;;-36;;;-18;;-12;;-12;-12;-1,01;-5,16;-3,04;-11,93;-38,58;;-5;-5;-6,59;-11,04;;-1.021,43
6/1/24 0:00;Lunes;-6,05;;-25,62;;;;-5,09;-5,1;-11,57;-6,63;-28,24;;-10,51;-11,37;;-12,58;;;-19,43;-30,12;-11,91;-15,7;-15,45;-6,38;-40,76;;-42,1;-19,79;-27,52;;;-12,19;-9,97;-4,03;-32,1;-17,81;;;-22,7;-10,81;-17,19;-12,7;;-30,06;-12,83;-13,61;-18,11;-12;;-8;-21,69;-16,76;;;;;;;;;-18;;;-9;-12;-12;;-12;;;-2,07;-2,05;-41,1;-18,92;;-4;-2;-20,23;-20,1;;-797,95
7/1/24 0:00;Martes;-22;-5,8;-47,33;;;;-10,07;-5,06;-17,86;-48,8;-23,16;;-46,67;-6,71;;-12,75;-11,03;-29,18;-38,97;-66,14;;-43,86;-17,73;-11,42;-23,4;;-35,89;-25,22;-39,14;;;-30,57;-26,01;-17,38;-45,38;-41,14;;;-30,52;-18,27;-21,92;-26,54;;-31,92;-12,08;-6,32;-12,64;-8;-4;-4;-4,42;-17,45;;;;;;;;;-108;;;;;-12;;-12;-12;-2,02;-3,11;-2,04;-48,9;-31,96;;-3;-3;-13,34;-14,85;;-1.212,97
8/1/24 0:00;Miércoles;-6,37;-11,13;;;;;-5,03;;-28,3;-5,77;-21,53;;-11,83;-5,91;;-4,72;;-6,06;-6,25;-12,46;-6,23;-11,46;;-10,9;-17,88;;-24,58;-33,25;-13,01;;;-6,41;-14,78;;-12,97;-12,61;;;-28,53;-5,33;-5,41;-13,76;;;-12,09;-5,25;-31,58;-4;;;-5,44;-5,18;;;;;;;;;;;;;;;;;;;-1,04;;-12,56;-13,1;;;-1;-6,46;-5,13;;-445,3
9/1/24 0:00;Jueves;-16,62;-6,25;-19,31;;;;;;-12,39;-17,83;-18,14;;-18,35;-11,6;;-18,56;-10,02;;-25,22;-40,6;-18,04;-15,98;-12,11;;-12,24;;-36,42;-6,56;-18,28;;;-18,87;-22,23;-5,92;-18,85;-5,95;;;-17,5;-17,73;-17,44;-11,83;;-21,5;-6,05;-6,08;-19,04;;;;-6,33;;;;;;;;;;-72;;;;;-24;;;;-2,05;-2,04;-4,08;-36,72;-25,25;;-2;-1;-26,46;;;-725,44
10/1/24 0:00;Viernes;-6,48;-11,67;-19,74;;;;-10,07;-10,19;-19,05;-30,9;-11,43;;-12,01;-17,1;;-5,09;-4,7;-11,79;-13,11;-30,25;-5,8;-27,89;-5,97;;-16,26;;-42,99;-6,28;-26,04;;;-24,5;-5,52;;-43,6;-18,41;;;-17,07;-10,54;-7,02;;;-11,43;-11,85;-8,1;-18,92;-4;;;-22,85;-18,61;;;;;;;;;;;;;;;;;-24;;-1;;-24,2;-6,89;;;-4;-6,68;-20,25;;-654,25
11/1/24 0:00;Sábado;-17,21;;-26,29;;;;-30,27;-20,37;;-11,86;-12,41;;-18,14;-5,76;;-11,04;-10,66;-11,29;-6,5;-12,02;;-16,6;-10,53;-13,04;-16,79;;-30,58;;-26,65;;;-17,99;-10,88;-3,88;-6,56;-24,09;;;-10,92;-23,06;-29,3;-6,95;;-18,71;-11,88;-14,08;-12,05;-8;-4;-8;-5,76;-4,88;;;;;;;;;-72;;-20;-18;-24;-12;;-12;;-2,03;-2,06;-1;-18,02;-30,99;;-3;-5;-6,58;;;-755,68
12/1/24 0:00;Domingo;-11,53;-11,62;-25,77;;;;-15,1;;-6,25;-18,47;-29,8;;-17,9;;;-6,27;;-24,08;-12,32;-43,47;-6,02;-33,66;;-19,28;-25,48;;-40,96;-12,29;-13,14;;-27;-24,2;-15,67;-3,87;-45,15;-12,12;;;-28,91;-13,63;-17,43;-19,16;;-19,51;-12,63;;;-4;;-8;-21,27;-5,98;;;;;;;;;;;;;;-12;;-24;;-1,02;-1,03;-1,01;-22,92;-19,32;;-3;-1;-19,24;-4,89;;-761,37
13/1/24 0:00;Lunes;-22,06;-12,05;-33,71;;;;-15,12;-10,17;-27,76;-36,43;-23,2;;-23,43;-11,58;;-21,79;-6,18;-23,24;-25,58;-35,81;-17,65;-39,74;-37,08;-6,04;-34,5;;-65,32;-44,18;-37,65;;;-23,8;-26,88;;-39,1;-24,12;;;-32,95;-35,95;-39,06;-24,4;;-18,01;-16,45;-20,93;-35,01;;-4;-16;-10,15;-5,48;;;;;;;;;-144;;;-27;-12;-12;;-12;-12;-1,01;-2,06;-3,03;-43,64;-26,01;;;-4;-18,88;-5,17;;-1.305,36
14/1/24 0:00;Martes;-35,24;-5,75;-64,72;;;;-20,16;-15,22;-19,22;-55,24;-28,65;;-29,34;-46,91;;-16,37;-4,93;-6,15;-44,83;-59,05;-12,56;-44,63;-40,73;-23,94;-43,48;;-76,3;-36,18;-44,01;;;-37,04;-21,83;-14,28;-44,45;-60,26;;;-16,31;-30,94;-11,95;-18,8;;-34,37;;-13,41;-35,53;-12;-8;-16;-10,33;-22,43;;;;;;;;;-54;;;-45;-12;-36;;-48;-24;-5,07;-5,13;-4,02;-53,05;-44,66;;-5;-7;-25,85;-14,03;;-1.564,35
15/1/24 0:00;Miércoles;-14,47;-6,03;-19,81;;;;-5,04;-10,17;-11,31;-5,69;-17,28;;-12,42;;;-9,7;-5,28;;-6,19;-17,83;-5,86;-12,12;-12,15;;-16,65;;-28,34;-13,02;;;;-17,44;-10,83;-4,09;-12,33;-5,91;;;-5,83;-7,13;-9,25;-6,2;;;-6,07;-6,75;-6,18;;-4;;-14,4;-5,91;;;;;;;;;;;;-9;;;;;;-1,01;;-3,03;-5,66;-6,04;;-1;-1;-6,99;-9,43;;-394,84
16/1/24 0:00;Jueves;-4,93;;-12,86;;;;-15,16;;;-6,41;-6;-27;-18,29;-6,44;;-10,69;;;;-6,14;-6,32;-16,54;;-6,78;-6,2;;-12,58;-6,37;-23,94;;-27;-5,76;-5,1;;-5,91;-12,3;;;-10,66;-7,19;-5,4;-6,29;;-11,93;;-6,49;;-4;-4;;;-5,42;;;;;;;;;-18;;;-18;-12;-12;;;-12;-1,02;-1,04;;-18,28;-6,31;;-2;;-13,31;-5,27;;-429,33
17/1/24 0:00;Viernes;-11,33;;-6,58;;;;;;-12,33;-6,51;-19,1;;-12,92;-5,73;;;-5,2;-10,8;-19;-11,7;;-28,35;-5,77;;-11,74;;-36,34;-18,23;-24,4;;;-18;-11,1;;-18,02;-6,28;;;-16,91;-4,5;-11,83;-18,37;;-6,03;-17,74;-15,02;-12;-4;;-4;-5,65;-5,96;;;;;;;;;-108;;-40;;;-24;;-12;-12;;;-2,06;-16,23;-17,87;;;-3;-26,91;-9,83;;-693,34
18/1/24 0:00;Sábado;-11,23;-6,55;-26,76;;;;-30,31;-30,63;-18,69;-49,09;-23,69;-27;-18,21;;;-10,15;-5,24;-6,21;-19,07;-32,51;-3,2;-16,77;-4,99;-17,56;-18,9;;-52,61;-6,39;;;;-25,38;-11,32;;-7,1;-6,06;;;-6,16;-31,86;-11,45;-6,07;;-6,64;;;-16,89;-8;-12;-20;-16,16;-17,66;;;;;;;;;-18;;;;-12;-12;;;;;-3,09;-1,01;-29,77;-25,44;;-4;;-12,99;;;-756,81
19/1/24 0:00;Domingo;-22,71;;-20,51;;;;-10,11;-5,06;-17,86;-17,1;-5,6;;-6,36;-10,94;;-17,15;-4,87;-17,43;-24,64;-16,64;-16,74;-21,22;-12,56;-12,46;-19,82;;-47,52;-25,37;-36,77;;;-6,67;-15,45;-4,58;-31,26;-24,21;;;-17,74;-12,66;-22,18;;;-29,78;-18,1;-13,5;-18,41;-12;;-8;-5,06;-11,16;;;;;;;;;;;;;;-12;;-12;;-1,01;-5,15;-4,08;-12,8;-18,71;;-4;-3;-6,04;;;-718,99
20/1/24 0:00;Lunes;-28,56;-11,77;-39,15;;;;-10,09;-5,08;-17,28;-29,69;-44,91;;-17,82;-23,14;;-23,04;-17,91;-6,08;-12,11;-43,14;;-36,26;-28,21;-5,72;-39,26;;-59,41;-33,13;-19,33;;;-24,81;-21,45;-3,6;-30,17;-23,5;;;-6,16;-20,19;-16,52;-5,99;;-25,44;-5,31;-6,66;-25,68;-8;-4;-8;-10,7;-17,51;;;;;;;;;-72;;;;-36;-12;;-12;-12;-2,03;-4,11;-1;-40,26;-30,15;;;-2;-26,22;-25,17;;-1.089,72
21/1/24 0:00;Martes;-28,28;-5,95;-24,83;;;;-10,12;-5,16;-18,77;-25,56;-16,41;;-24,72;-11,88;;-11,7;-11,21;-29,33;-12,03;-55,41;-16,8;-45,64;-14,99;-11,04;-33,99;;-56,2;-19,84;-74,56;;;-25,62;-19,81;-4,91;-43,97;-18,76;;;-36,77;-18,36;-22,58;-45,32;;-13,87;-23,88;-6,85;-19,78;-16;-12;-8;-15,53;;;;;;;;;;-162;;;-45;-36;;;;-12;-2,04;-6,13;-2,05;-27,54;-29,49;;-7;-4;;-9,06;;-1.258,74
22/1/24 0:00;Miércoles;-11,37;;-32,59;;-27;;-30,26;-15,31;-19,06;-17,32;-31,83;-27;-30,1;-6,12;;-10,69;-12,21;-16,8;-18,8;-37,22;-5,82;-32,77;-9,78;-11,17;-24;;-25,51;-24,52;-42,55;;;-18,71;-11,08;-3,2;-37,13;-11,5;;;-18,14;-11,15;-12,69;-6,46;;-18,91;-17,89;-13,47;-18,52;-8;;-8;-10,19;-16,24;;;;;;;;;;;;;-12;-24;;-12;-24;-2,03;-1,03;;-25,77;-30,66;;;-1;-37,69;;;-931,26
23/1/24 0:00;Jueves;-11,15;;-6,98;;;;;;-7,35;-13,68;-17,6;;-12,55;;;-15,34;;;-12,49;-28,37;-11,8;-21,41;-4,5;;-18,28;;-33,28;;-12,37;;;-6,16;-9,92;;-18,4;-5,56;;;-11,95;-6,69;-5,34;-6,39;;-13,68;;-11,86;;;;;-4,85;;;;;;;;;;-72;;;;;;;;;-1;-5,16;;-21,74;-6,12;;-2;-3;;-5,82;;-444,79
24/1/24 0:00;Viernes;-16,16;;-14,29;;;;;-5,11;;-25,04;-24,93;;-11,56;-17,01;;;;-13,1;-12,2;-12,13;-6,24;-21,88;-4,53;;-18,12;;-31,16;-26,28;-25,58;;;-13,29;-21,7;-4,92;-24,66;-6,09;;;-11,98;-7,87;-11,31;-6,63;;-13,79;-5,15;-13,55;-12,33;-4;-4;-8;-11,43;-13,12;;;;;;;;;-36;;;;;;;-12;;-1,01;;;-29,53;-13,02;;;;-6,38;-11,51;;-588,59
25/1/24 0:00;Sábado;-12,06;;-19,31;;;;-30,26;-10,24;-11,29;-30,61;-11,07;;-5,66;;;-21,49;;;-6,41;-17,56;-5,63;-27,32;-6,08;-12,02;-5,64;;-38,06;-5,54;-36,64;;;-25,65;-21,48;-4,39;-12,47;-24,57;;;-16,64;-18,71;-17,46;-6,84;;-25,71;-11,58;;-12,87;-8;-4;-4;-11,18;-11,9;;;;;;;;;-72;-21,94;-20;-18;;-48;;-24;-24;;;-1,04;-17,77;-12,43;;;-1;-19,31;-4,98;;-834,81
26/1/24 0:00;Domingo;-11,08;;-33,61;;;;-5,03;;-16,76;-38,1;-15,82;;-23,52;-18,65;;-25,15;-5,65;-5,57;-37,55;-51,47;;-33,86;-16,99;-5,79;-34,67;;-51,11;-32,52;-18,18;;;-24;-16,36;;-36,52;-23,76;;;-17,41;-20,4;-12,3;-12,39;;-13,18;-16,55;-14,24;-29,79;-4;;-8;-10,68;-23,27;;;;;;;;;-54;-16,87;;-18;;-12;;-48;-12;-2,02;-2,04;-2,01;-41,13;-18,08;;-3;-7;-13,13;-18,11;;-1.031,32
