,date,temp,humidity,wind_speed,clouds_all,holiday,Sabor 1,Sabor 2,Sabor 3,Sabor 4,Sabor 5,Sabor 6,Sabor 7,Sabor 8,Sabor 9,Sabor 10,Sabor 11,Sabor 12,Sabor 13,Sabor 14,Sabor 15,Sabor 16,Sabor 17,Sabor 18,Sabor 19,Sabor 20,Sabor 21,Sabor 22,Sabor 23,Sabor 24,Sabor 25,Sabor 26,Sabor 27,Sabor 28,Sabor 29,Sabor 30,Sabor 31,Sabor 32,Sabor 33,Sabor 34,Sabor 35,Sabor 36,Sabor 37,Sabor 38,Sabor 39,Sabor 40,Sabor 41,Sabor 42,Sabor 43,Sabor 44,Sabor 45,Sabor 46,Sabor 47,Sabor 48,Sabor 49,Sabor 50,Sabor 51,Sabor 52,Sabor 53,Sabor 54,Sabor 55,Sabor 56,Sabor 57,Sabor 58,Sabor 59,Sabor 60,Sabor 61,Sabor 62,Sabor 63,Sabor 64,Sabor 65,Sabor 66,Sabor 67,Sabor 68,Sabor 69,Sabor 70,Sabor 71,Sabor 72,Sabor 73,Sabor 74,Sabor 75,Sabor 76,Sabor 77,Sabor 78,Sabor 79
496,2023-05-12,15.385833333333332,61.0,3.09,0.0,False,5.55,0.0,6.56,0.0,0.0,5.94,10.03,0.0,6.16,5.3,0.0,0.0,4.97,6.1,0.0,0.0,0.0,6.11,6.67,12.32,9.53,22.63,0.0,0.0,12.04,0.0,12.13,0.0,5.85,0.0,0.0,13.7,9.95,0.0,24.61,6.26,0.0,0.0,5.85,0.0,0.0,13.12,0.0,5.89,0.0,0.0,13.0,4.0,8.0,4.0,5.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,120.0,120.0,0.0,0.0,120.0,2.02,0.0,1.01,5.78,0.0,0.0,10.0,30.0,0.0,5.67
497,2023-05-13,18.331666666666667,56.5,1.34,1.0,False,21.37,0.0,36.11,0.0,0.0,23.63,24.98,5.1,12.07,17.9,5.18,0.0,23.84,11.77,0.0,5.55,0.0,5.35,29.77,17.05,0.0,20.56,5.43,5.86,27.18,0.0,48.75,20.48,35.88,0.0,0.0,28.03,23.42,0.0,11.19,19.42,0.0,0.0,12.08,9.36,5.89,18.29,0.0,22.58,0.0,7.71,32.81,8.0,8.0,0.0,16.43,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,11.25,200.0,0.0,120.0,240.0,0.0,0.0,120.0,2.03,2.09,3.09,34.73,31.19,0.0,10.0,60.0,30.2,20.76
498,2023-05-14,19.894583333333333,61.0,1.87,0.0,False,24.71,0.0,40.93,0.0,0.0,24.43,15.0,25.77,16.97,24.6,27.16,0.0,28.52,11.74,0.0,22.43,0.0,21.41,16.48,48.79,17.86,40.69,32.17,11.38,27.21,0.0,65.02,31.57,29.52,0.0,0.0,23.67,25.53,0.0,51.32,25.96,0.0,0.0,42.63,27.56,26.12,12.25,0.0,25.0,0.0,26.32,23.38,0.0,0.0,0.0,11.11,5.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1260.0,29.1,0.0,90.0,360.0,120.0,0.0,360.0,240.0,2.03,2.09,1.02,33.2,24.14,0.0,60.0,40.0,12.33,11.66
499,2023-05-15,20.30958333333333,57.0,1.44,0.0,False,5.53,0.0,0.0,0.0,0.0,0.0,10.08,0.0,0.0,0.0,5.73,0.0,5.27,0.0,0.0,5.06,0.0,0.0,5.83,0.0,6.93,16.6,5.74,0.0,0.0,0.0,5.81,6.25,6.42,0.0,27.0,11.93,0.0,0.0,6.39,5.88,0.0,0.0,0.0,0.0,0.0,12.07,0.0,6.27,0.0,0.0,5.37,12.0,0.0,0.0,5.59,5.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,5.55,0.0,0.0,0.0,240.0,0.0,0.0,120.0,0.0,0.0,2.06,5.47,5.6,0.0,20.0,0.0,12.35,5.38
500,2023-05-16,19.95083333333333,57.5,0.89,0.0,False,20.74,0.0,34.62,0.0,0.0,11.06,9.97,5.07,5.72,29.42,28.76,0.0,19.78,0.0,0.0,11.62,0.0,5.38,5.91,29.33,6.35,17.38,5.59,5.88,11.42,0.0,43.18,12.59,35.72,0.0,0.0,0.0,21.21,0.0,6.3,32.24,0.0,0.0,11.58,4.91,0.0,0.0,0.0,22.79,0.0,0.0,6.19,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.0,0.0,0.0,0.0,120.0,120.0,0.0,120.0,120.0,2.02,2.1,4.08,21.7,35.19,0.0,10.0,0.0,23.94,0.0
501,2023-05-17,19.81625,63.0,1.7000000000000002,0.0,False,0.0,0.0,4.58,0.0,0.0,12.19,0.0,0.0,5.91,17.82,6.06,0.0,5.73,5.69,0.0,4.86,0.0,0.0,0.0,6.25,0.0,0.0,0.0,6.09,0.0,0.0,15.94,0.0,23.34,0.0,0.0,0.0,0.0,0.0,6.06,6.48,0.0,0.0,0.0,0.0,6.36,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.85,0.0,90.0,0.0,120.0,0.0,120.0,0.0,1.01,1.03,1.01,12.7,6.33,0.0,0.0,10.0,0.0,0.0
502,2023-05-18,17.3525,57.0,3.345,0.0,False,5.12,0.0,11.12,0.0,27.0,12.11,10.06,5.53,0.0,6.75,9.83,0.0,17.83,11.6,0.0,0.0,0.0,6.17,18.5,18.44,0.0,11.2,11.85,0.0,15.73,0.0,5.89,18.13,5.84,0.0,27.0,22.32,21.2,0.0,5.26,0.0,0.0,270.0,5.74,6.18,5.39,0.0,0.0,5.98,0.0,0.0,12.32,12.0,12.0,0.0,5.0,5.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.0,5.6,0.0,90.0,0.0,120.0,0.0,120.0,120.0,2.04,0.0,0.0,10.37,5.83,0.0,10.0,0.0,18.81,10.35
503,2023-05-19,16.33230769230769,72.0,2.48,37.0,False,5.45,0.0,11.21,0.0,0.0,12.72,5.03,5.03,5.68,6.8,0.0,0.0,0.0,0.0,0.0,11.4,0.0,5.22,13.05,12.68,6.16,20.62,11.46,0.0,10.75,0.0,28.12,0.0,12.25,0.0,0.0,4.94,5.52,0.0,12.5,0.0,0.0,0.0,11.4,5.01,5.81,6.49,0.0,11.92,0.0,7.36,5.98,12.0,12.0,4.0,0.0,17.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,120.0,120.0,0.0,120.0,360.0,1.01,2.07,0.0,27.94,0.0,0.0,0.0,0.0,5.69,0.0
504,2023-05-20,13.665,77.5,4.375,100.0,False,26.23,0.0,19.07,0.0,0.0,11.8,5.03,0.0,11.15,30.08,22.12,27.0,28.15,11.14,0.0,15.69,0.0,5.22,13.42,27.43,0.0,27.61,0.0,10.63,22.76,0.0,45.76,30.9,35.32,0.0,0.0,12.44,17.15,0.0,24.52,26.0,0.0,0.0,35.04,5.44,17.25,6.03,0.0,0.0,0.0,0.0,29.33,16.0,11.0,0.0,16.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.0,12.26,200.0,0.0,0.0,360.0,0.0,240.0,120.0,0.0,1.02,0.0,17.13,24.07,0.0,10.0,0.0,5.87,11.07
505,2023-05-21,16.627407407407407,85.0,3.6,100.0,False,20.74,0.0,22.51,0.0,0.0,11.66,20.02,20.69,6.0,24.8,5.38,0.0,10.37,19.82,0.0,17.19,0.0,5.77,32.27,39.79,19.18,29.32,17.35,10.69,28.58,0.0,40.63,12.26,22.95,0.0,0.0,34.97,26.86,0.0,18.83,6.7,0.0,0.0,0.0,0.0,11.14,19.08,0.0,12.26,0.0,14.08,12.35,8.0,4.0,0.0,10.92,15.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.68,0.0,90.0,120.0,120.0,0.0,360.0,0.0,2.04,1.02,3.03,22.67,31.71,0.0,30.0,20.0,17.39,5.29
506,2023-05-22,19.127916666666668,74.5,3.86,100.0,False,0.0,0.0,5.04,0.0,0.0,6.52,0.0,0.0,5.31,7.13,5.86,0.0,4.91,0.0,0.0,0.0,0.0,7.8,0.0,0.0,6.42,16.72,0.0,0.0,0.0,0.0,27.89,5.94,6.26,0.0,0.0,10.87,5.11,0.0,6.27,6.21,0.0,0.0,5.89,11.4,5.17,0.0,0.0,6.59,0.0,0.0,5.59,4.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,5.75,200.0,0.0,240.0,120.0,0.0,120.0,240.0,1.03,0.0,2.06,11.37,0.0,0.0,30.0,20.0,5.91,0.0
507,2023-05-23,19.27875,78.0,2.035,100.0,False,21.15,0.0,5.99,0.0,0.0,15.86,0.0,0.0,0.0,18.09,30.14,24.0,5.17,14.36,0.0,5.39,0.0,0.0,18.25,29.26,0.0,17.53,5.48,5.3,5.9,0.0,5.29,12.57,31.35,0.0,0.0,6.66,5.13,0.0,6.39,6.58,0.0,160.0,6.14,0.0,6.17,0.0,0.0,12.8,0.0,0.0,5.58,0.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.0,11.37,200.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,1.08,0.0,19.94,19.18,0.0,0.0,20.0,6.19,0.0
508,2023-05-24,20.888378378378377,81.0,4.12,100.0,False,0.0,0.0,0.0,0.0,0.0,17.86,10.1,0.0,16.48,11.42,0.0,0.0,10.95,5.76,0.0,5.0,0.0,5.29,10.54,11.13,0.0,17.82,5.61,5.74,16.32,0.0,22.8,13.17,10.32,0.0,0.0,0.0,10.56,0.0,24.35,0.0,0.0,0.0,5.99,5.88,10.34,12.52,0.0,6.57,0.0,0.0,12.3,4.0,0.0,4.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,12.49,200.0,90.0,120.0,240.0,0.0,120.0,240.0,1.02,0.0,1.02,5.79,6.03,0.0,10.0,20.0,5.87,0.0
509,2023-05-25,20.025405405405404,82.0,3.09,100.0,True,15.66,0.0,22.44,0.0,0.0,6.21,20.03,10.12,0.0,12.54,5.7,0.0,5.19,6.56,0.0,6.07,0.0,17.17,12.42,11.68,0.0,24.19,11.85,5.3,17.63,0.0,34.93,11.89,12.08,0.0,0.0,6.57,14.91,0.0,11.96,6.49,0.0,0.0,0.0,0.0,12.83,5.73,0.0,11.26,0.0,0.0,12.56,0.0,4.0,0.0,5.23,5.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.43,200.0,0.0,0.0,0.0,0.0,120.0,0.0,6.11,0.0,3.07,22.79,23.48,0.0,30.0,20.0,18.41,11.13
510,2023-05-26,20.33535714285714,75.5,3.6,57.5,True,25.22,0.0,33.93,0.0,27.0,22.62,20.1,10.56,17.93,23.15,10.63,0.0,27.75,6.53,0.0,17.39,0.0,12.24,6.56,44.43,12.3,22.05,18.26,16.02,28.07,0.0,43.72,12.34,33.7,0.0,27.0,32.53,20.92,0.0,23.15,19.4,0.0,270.0,28.45,28.73,17.35,18.93,0.0,11.73,0.0,14.78,17.68,8.0,0.0,12.0,11.28,16.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,12.12,0.0,90.0,120.0,240.0,0.0,0.0,240.0,2.07,0.0,0.0,39.25,23.76,0.0,30.0,20.0,17.03,10.65
511,2023-05-27,13.765,54.5,4.885,0.0,False,9.86,0.0,16.47,0.0,0.0,23.25,10.09,5.55,17.16,21.48,16.18,0.0,11.54,12.72,0.0,10.61,0.0,0.0,13.14,12.12,6.21,32.99,5.66,5.28,23.87,0.0,27.81,18.33,28.48,0.0,0.0,9.65,16.35,0.0,25.08,6.15,0.0,0.0,5.25,0.0,11.83,6.11,0.0,10.73,0.0,0.0,5.96,12.0,8.0,12.0,0.0,14.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,5.37,400.0,0.0,0.0,120.0,0.0,120.0,120.0,6.12,3.05,0.0,17.14,24.52,0.0,40.0,30.0,5.82,5.24
512,2023-05-28,10.509583333333332,54.5,2.57,0.0,False,20.44,0.0,5.87,0.0,0.0,17.68,10.08,25.83,17.3,18.4,10.88,0.0,15.68,5.23,0.0,10.99,0.0,4.89,12.06,22.13,12.57,16.45,0.0,7.33,5.72,0.0,28.34,12.56,17.87,0.0,0.0,17.9,15.62,0.0,18.06,6.4,0.0,730.0,21.85,10.94,5.77,0.0,0.0,0.0,0.0,0.0,17.74,8.0,0.0,16.0,15.26,10.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,11.76,400.0,180.0,0.0,480.0,0.0,360.0,120.0,1.02,3.11,1.02,17.4,0.0,0.0,30.0,20.0,11.86,5.61
513,2023-05-29,10.735,62.0,2.575,0.0,False,5.23,0.0,12.33,0.0,0.0,5.91,0.0,0.0,0.0,5.2,0.0,0.0,0.0,6.71,0.0,0.0,0.0,11.09,17.4,0.0,6.26,5.41,0.0,0.0,0.0,0.0,5.84,0.0,5.51,0.0,0.0,0.0,0.0,0.0,0.0,6.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.29,0.0,7.74,5.95,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.0,0.0,0.0,0.0,120.0,0.0,0.0,240.0,120.0,0.0,0.0,0.0,0.0,6.31,0.0,0.0,0.0,17.86,0.0
514,2023-05-30,14.433333333333332,68.5,2.57,0.0,False,4.97,0.0,12.05,0.0,0.0,5.95,0.0,5.05,0.0,0.0,10.56,0.0,5.72,5.92,0.0,10.04,0.0,0.0,0.0,10.9,6.49,5.93,5.89,0.0,5.96,0.0,5.5,0.0,5.19,0.0,0.0,10.55,5.14,0.0,0.0,6.11,0.0,0.0,5.71,0.0,5.93,6.33,0.0,0.0,0.0,0.0,6.34,4.0,0.0,4.0,5.56,3.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,1.02,0.0,1.01,0.0,6.41,0.0,20.0,0.0,5.26,5.67
515,2023-05-31,16.04375,75.5,2.375,2.0,False,5.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.75,0.0,0.0,5.53,0.0,0.0,0.0,0.0,0.0,6.48,0.0,0.0,0.0,5.66,0.0,4.63,0.0,5.93,0.0,5.08,0.0,0.0,0.0,14.89,0.0,12.03,0.0,0.0,0.0,6.02,4.97,0.0,6.26,0.0,0.0,0.0,0.0,6.53,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,1.04,0.0,10.65,6.26,0.0,10.0,20.0,0.0,0.0
516,2023-06-01,18.395,81.5,2.0700000000000003,0.0,False,27.7,0.0,24.14,0.0,0.0,17.67,10.02,15.19,6.3,25.45,17.8,0.0,22.56,11.92,0.0,17.99,0.0,17.87,12.7,32.23,6.43,34.39,10.58,18.23,16.13,0.0,38.87,23.89,23.74,0.0,0.0,18.47,23.26,0.0,31.84,31.86,0.0,0.0,10.77,5.76,7.0,13.07,0.0,27.18,0.0,13.68,23.37,0.0,0.0,0.0,9.67,11.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,22.21,0.0,0.0,0.0,0.0,0.0,0.0,120.0,2.02,0.0,0.0,32.66,25.21,0.0,40.0,30.0,13.1,5.64
517,2023-06-02,20.51375,68.0,4.885,0.0,False,27.21,0.0,28.73,0.0,0.0,15.17,15.07,15.17,23.76,22.48,40.77,0.0,33.21,16.24,0.0,10.11,0.0,4.97,21.48,16.63,12.61,34.0,11.68,17.43,27.48,0.0,32.93,6.61,31.67,0.0,0.0,35.03,20.09,0.0,24.13,18.79,0.0,0.0,26.69,5.72,11.99,6.48,0.0,26.8,0.0,20.01,22.38,4.0,16.0,8.0,9.59,11.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.0,11.28,400.0,0.0,120.0,240.0,0.0,0.0,240.0,1.01,1.03,2.02,34.41,18.36,0.0,30.0,30.0,24.36,0.0
518,2023-06-03,21.1575,72.0,2.06,0.0,False,14.94,0.0,22.59,0.0,0.0,11.76,20.15,15.2,6.02,31.22,20.53,0.0,21.56,12.34,0.0,0.0,0.0,6.77,23.05,35.75,15.83,28.7,18.95,5.59,17.72,0.0,35.79,11.88,28.28,0.0,0.0,19.23,21.61,0.0,13.25,17.95,0.0,0.0,16.49,11.65,5.96,0.0,0.0,12.81,0.0,7.95,12.07,4.0,0.0,0.0,17.36,5.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.0,10.83,400.0,0.0,0.0,120.0,0.0,240.0,240.0,2.04,4.18,2.02,25.74,18.9,0.0,40.0,20.0,12.36,0.0
519,2023-06-04,18.737916666666667,73.5,3.09,20.0,False,15.97,0.0,33.43,0.0,0.0,5.69,11.3,0.0,11.63,28.01,15.2,0.0,29.72,0.0,0.0,16.24,0.0,16.02,6.32,30.48,7.43,33.45,16.38,0.0,23.86,0.0,42.29,37.06,33.51,0.0,0.0,23.92,14.53,0.0,12.24,13.33,0.0,0.0,11.48,17.92,5.61,6.88,0.0,17.64,0.0,6.55,13.2,0.0,0.0,12.0,0.0,10.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,16.61,0.0,90.0,0.0,240.0,0.0,120.0,120.0,1.01,1.03,4.14,15.3,25.25,0.0,40.0,20.0,19.66,0.0
520,2023-06-05,12.860833333333334,56.5,2.57,0.0,False,5.89,0.0,18.42,0.0,0.0,5.77,0.0,5.1,0.0,10.95,16.74,0.0,16.93,5.13,0.0,12.64,0.0,0.0,12.32,17.1,6.39,16.51,0.0,12.65,27.55,0.0,44.92,25.31,29.5,0.0,0.0,17.64,17.77,0.0,25.54,13.21,0.0,0.0,6.04,10.37,16.74,12.66,0.0,12.79,0.0,7.8,34.04,0.0,8.0,8.0,11.99,6.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,10.91,0.0,0.0,0.0,120.0,0.0,120.0,0.0,2.02,2.09,1.0,17.61,18.34,0.0,40.0,30.0,24.54,9.77
521,2023-06-06,17.31833333333333,74.0,2.57,75.0,False,3.63,0.0,12.49,0.0,0.0,0.0,5.02,10.11,12.05,13.81,6.8,0.0,0.0,0.0,0.0,5.84,0.0,0.0,6.24,5.53,0.0,10.56,5.93,0.0,10.98,0.0,24.1,0.0,6.08,0.0,0.0,0.0,0.0,0.0,6.16,6.29,0.0,0.0,5.26,0.0,13.18,0.0,0.0,5.06,0.0,0.0,6.64,0.0,0.0,0.0,6.16,5.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,0.0,200.0,90.0,0.0,120.0,0.0,0.0,0.0,1.01,2.07,1.02,12.01,12.01,0.0,0.0,10.0,6.11,0.0
522,2023-06-07,19.4728,82.0,1.03,75.0,False,5.04,0.0,0.0,0.0,0.0,11.44,10.12,5.13,5.79,25.49,0.0,0.0,0.0,5.87,0.0,11.55,0.0,11.24,5.81,11.21,6.39,10.31,0.0,0.0,11.12,0.0,17.78,23.17,11.32,0.0,0.0,12.55,5.56,0.0,24.85,6.61,0.0,0.0,9.42,11.97,0.0,0.0,0.0,5.92,0.0,5.94,5.49,0.0,0.0,4.0,15.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,5.61,400.0,90.0,0.0,0.0,0.0,0.0,120.0,2.03,0.0,0.0,10.84,19.3,0.0,0.0,0.0,13.22,0.0
523,2023-06-08,21.6092,79.0,3.09,40.0,False,30.35,0.0,36.07,0.0,0.0,32.68,40.31,15.21,22.02,23.17,28.79,27.0,17.83,28.74,0.0,17.41,0.0,17.74,24.36,54.98,4.56,32.74,34.14,0.0,31.97,0.0,46.22,30.27,36.27,0.0,0.0,31.95,23.13,0.0,43.12,31.41,0.0,0.0,26.25,19.43,28.94,18.53,0.0,24.44,0.0,0.0,21.83,8.0,4.0,20.0,21.63,14.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,32.07,200.0,0.0,120.0,0.0,0.0,0.0,480.0,0.0,4.14,3.06,34.34,47.38,0.0,0.0,30.0,10.98,14.28
524,2023-06-09,20.55625,62.5,7.2,0.0,False,11.04,0.0,11.89,0.0,0.0,5.37,0.0,0.0,0.0,6.13,0.0,0.0,5.35,0.0,0.0,6.17,0.0,0.0,0.0,6.52,0.0,0.0,0.0,0.0,5.93,0.0,6.16,0.0,0.0,0.0,0.0,0.0,9.15,0.0,6.35,0.0,0.0,0.0,6.55,0.0,0.0,0.0,0.0,5.33,0.0,0.0,0.0,8.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,5.72,0.0,0.0,120.0,240.0,0.0,0.0,240.0,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.65
525,2023-06-10,12.345833333333331,50.0,4.12,0.0,False,21.44,5.75,21.26,0.0,0.0,23.09,5.03,15.46,27.75,17.2,16.47,0.0,35.98,0.0,0.0,22.58,11.49,0.0,5.9,37.75,5.54,28.68,9.68,0.0,14.35,0.0,37.23,36.89,18.0,0.0,0.0,17.08,12.1,4.66,36.34,17.5,0.0,0.0,17.3,20.15,16.73,0.0,0.0,5.41,0.0,7.34,12.0,4.0,0.0,8.0,5.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,23.22,0.0,90.0,0.0,120.0,0.0,120.0,240.0,0.0,1.03,1.01,29.4,5.39,0.0,10.0,10.0,13.35,11.42
526,2023-06-11,9.424166666666666,44.0,4.63,0.0,False,0.0,0.0,5.5,0.0,0.0,11.95,5.07,5.07,17.8,18.19,11.02,0.0,11.21,0.0,0.0,0.0,5.68,5.8,0.0,5.39,4.84,12.45,4.8,0.0,5.69,0.0,23.03,6.84,0.0,0.0,0.0,0.0,11.07,0.0,5.92,11.64,0.0,0.0,5.85,18.59,0.0,6.73,0.0,11.39,0.0,6.52,12.22,4.0,0.0,0.0,5.11,5.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,2.03,16.17,6.48,0.0,10.0,20.0,6.04,5.54
527,2023-06-12,7.34625,47.0,2.0700000000000003,0.0,False,0.0,5.02,13.48,0.0,0.0,6.75,10.04,5.1,12.17,6.28,12.47,0.0,0.0,6.16,0.0,12.29,0.0,0.0,0.0,37.69,9.51,5.36,0.0,6.57,5.61,0.0,17.81,13.42,12.2,0.0,0.0,0.0,10.04,4.29,6.87,5.88,0.0,0.0,5.94,11.14,11.94,19.36,0.0,6.26,6.11,0.0,6.16,8.0,4.0,12.0,11.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,200.0,0.0,120.0,120.0,0.0,0.0,0.0,2.02,1.02,0.0,0.0,24.19,0.0,0.0,0.0,6.61,0.0
528,2023-06-13,8.313333333333334,57.5,0.96,0.0,False,7.98,0.0,12.12,0.0,0.0,0.0,0.0,0.0,5.54,5.62,10.12,0.0,5.03,17.11,0.0,0.0,0.0,0.0,6.33,11.02,6.11,4.98,10.54,0.0,0.0,0.0,0.0,0.0,11.51,0.0,0.0,11.06,5.51,0.0,6.07,19.1,0.0,0.0,12.42,0.0,0.0,12.38,0.0,12.25,0.0,0.0,11.67,4.0,4.0,12.0,5.84,6.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,6.38,0.0,0.0,0.0,120.0,0.0,120.0,120.0,1.02,0.0,0.0,5.76,5.99,0.0,10.0,10.0,17.95,0.0
529,2023-06-14,9.147916666666667,69.5,0.89,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.14,0.0,5.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0,6.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,4.0,4.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,200.0,90.0,120.0,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,2023-06-15,9.972916666666666,67.5,1.63,9.5,False,10.67,0.0,5.55,0.0,0.0,17.93,30.19,15.33,5.38,11.53,0.0,0.0,17.11,0.0,0.0,0.0,0.0,5.21,12.66,12.25,0.0,20.66,0.0,0.0,19.37,0.0,6.19,13.13,17.92,0.0,27.0,5.48,5.53,0.0,12.44,6.52,0.0,0.0,6.17,0.0,0.0,5.81,0.0,0.0,0.0,0.0,0.0,8.0,8.0,4.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1260.0,11.73,0.0,90.0,120.0,240.0,0.0,120.0,120.0,0.0,0.0,0.0,11.65,6.0,0.0,20.0,10.0,6.28,6.03
531,2023-06-16,12.409999999999998,68.5,1.03,64.5,False,17.88,0.0,5.08,0.0,0.0,17.84,10.08,5.54,0.0,11.66,27.8,0.0,5.94,5.29,0.0,4.63,0.0,10.64,17.74,23.62,13.06,15.38,16.69,10.7,12.36,0.0,41.97,12.38,24.15,0.0,0.0,18.57,16.18,0.0,12.99,6.54,0.0,0.0,17.98,16.13,12.3,0.0,0.0,6.12,0.0,0.0,11.7,4.0,4.0,8.0,0.0,16.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,200.0,90.0,120.0,240.0,0.0,0.0,120.0,3.05,2.11,2.03,28.79,18.05,0.0,10.0,10.0,12.27,11.96
532,2023-06-17,11.079583333333334,69.0,2.57,46.0,True,29.81,0.0,22.21,0.0,0.0,19.67,0.0,5.11,11.11,17.28,11.62,0.0,29.21,11.24,0.0,4.97,0.0,11.62,12.01,29.34,12.59,20.36,5.77,6.36,6.18,0.0,36.32,20.42,11.73,0.0,0.0,4.67,21.88,0.0,26.41,12.61,0.0,0.0,10.85,16.75,5.68,12.83,0.0,5.63,0.0,0.0,18.94,16.0,4.0,12.0,11.86,5.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,17.12,0.0,0.0,120.0,120.0,0.0,120.0,360.0,2.04,3.13,5.09,39.62,12.38,0.0,50.0,20.0,7.03,6.03
533,2023-06-18,10.678333333333336,60.0,2.06,3.0,False,27.62,0.0,21.37,0.0,27.0,29.82,5.04,5.07,11.37,34.4,31.42,0.0,22.21,10.83,0.0,27.25,0.0,11.3,18.04,45.68,19.13,40.22,22.74,7.14,46.71,0.0,67.02,26.38,41.32,0.0,0.0,30.49,24.95,0.0,20.21,19.37,0.0,0.0,21.79,6.08,30.54,19.86,0.0,29.25,0.0,14.18,22.83,8.0,12.0,16.0,11.12,10.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1620.0,11.26,1200.0,180.0,360.0,360.0,0.0,360.0,240.0,3.05,6.25,5.1,23.59,23.77,0.0,40.0,100.0,39.49,16.54
