rain_1h;temp;dew_point;feels_like;temp_min;temp_max;pressure;humidity;wind_speed;wind_deg;wind_gust;clouds_all;Dia Semana_Domingo;Dia Semana_Jueves;Dia Semana_Lunes;Dia Semana_Martes;Dia Semana_Miércoles;Dia Semana_Sábado;Dia Semana_Viernes;weather_main_Clear;weather_main_Clouds;weather_main_Drizzle;weather_main_Mist;weather_main_Rain;weather_description_broken clouds;weather_description_few clouds;weather_description_fog;weather_description_heavy intensity rain;weather_description_light intensity drizzle;weather_description_light rain;weather_description_mist;weather_description_moderate rain;weather_description_overcast clouds;weather_description_scattered clouds;weather_description_sky is clear;weather_description_thunderstorm with light rain;weather_description_thunderstorm with rain;Estacion_Invierno;Estacion_Otoño;Estacion_Primavera;Estacion_Verano;EsFeriado;Sabor 1;Sabor 2;Sabor 3;Sabor 4;Sabor 5;Sabor 6;Sabor 7;Sabor 8;Sabor 9;Sabor 10;Sabor 11;Sabor 12;Sabor 13;Sabor 14;Sabor 15;Sabor 16;Sabor 17;Sabor 18;Sabor 19;Sabor 20;Sabor 21;Sabor 22;Sabor 23;Sabor 24;Sabor 25;Sabor 26;Sabor 27;Sabor 28;Sabor 29;Sabor 30;Sabor 31;Sabor 32;Sabor 33;Sabor 34;Sabor 35;Sabor 36;Sabor 37;Sabor 38;Sabor 39;Sabor 40;Sabor 41;Sabor 42;Sabor 43;Sabor 44;Sabor 45;Sabor 46;Sabor 47;Sabor 48;Sabor 49;Sabor 50;Sabor 51;Sabor 52;Sabor 53;Sabor 54;Sabor 55;Sabor 56;Sabor 57;Sabor 58;Sabor 59;Sabor 60;Sabor 61;Sabor 62;Sabor 63;Sabor 64;Sabor 65;Sabor 66;Sabor 67;Sabor 68;Sabor 69;Sabor 70;Sabor 71;Sabor 72;Sabor 73;Sabor 74;Sabor 75;Sabor 76;Sabor 77;Sabor 78;Sabor 79
0.0;-0.06347798558527937;0.13996728088478763;-0.057085262480133646;-0.19309600862998913;-0.02813485326218765;-0.6106191175886707;0.2564102564102564;-0.2413591095489163;0.6015037593984962;0.2863327426482132;0.825;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;10.98;0.0;17.56;0.0;0.0;16.41;10.1;10.63;0.0;26.74;10.04;0.0;11.52;6.27;0.0;10.88;0.0;0.0;5.69;6.15;0.0;22.09;10.95;5.2;12.42;0.0;17.82;12.59;17.61;0.0;0.0;10.16;0.0;0.0;6.2;6.31;0.0;270.0;15.47;5.39;17.54;6.01;0.0;17.89;0.0;7.31;11.15;8.0;8.0;4.0;0.0;12.37;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;540.0;11.84;0.0;0.0;120.0;0.0;0.0;240.0;0.0;2.05;0.0;1.02;12.06;24.89;0.0;20.0;0.0;17.97;0.0
0.0;-0.6754889389006528;-0.8912334322743701;-0.7410166572006488;-0.8295577130528586;-0.6810574824157168;1.2606330169572326;-0.5641025641025641;0.84124194493263;0.5012531328320802;0.8526352781080128;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;27.75;0.0;29.32;0.0;0.0;23.49;10.06;10.22;17.1;12.18;5.43;0.0;27.49;11.3;0.0;10.48;0.0;16.99;23.52;35.97;15.83;31.36;21.8;0.0;34.63;0.0;48.16;19.27;33.15;0.0;0.0;11.72;21.11;0.0;31.54;31.75;0.0;0.0;25.49;0.0;40.03;25.75;0.0;17.43;0.0;6.73;21.96;8.0;4.0;20.0;5.4;11.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1260.0;10.58;400.0;180.0;240.0;240.0;0.0;360.0;240.0;1.01;2.08;2.03;24.09;31.73;0.0;30.0;60.0;19.98;10.58
0.8;-0.9783680644092388;-0.8766959571320811;-1.061788366528805;-1.1294498381877023;-0.8906136308513221;1.5462451848616157;0.02564102564102564;0.6022261277094316;-0.15037593984962405;0.14736472189198682;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;10.13;0.0;6.59;0.0;0.0;0.0;0.0;5.08;5.74;5.49;5.62;0.0;4.75;0.0;0.0;0.0;0.0;0.0;0.0;5.78;0.0;5.26;0.0;0.0;5.5;0.0;17.46;6.24;10.05;0.0;0.0;0.0;9.94;0.0;6.08;6.49;0.0;0.0;5.59;0.0;6.5;0.0;0.0;0.0;0.0;6.58;10.99;12.0;8.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;540.0;0.0;0.0;0.0;0.0;0.0;0.0;120.0;0.0;1.01;0.0;0.0;5.8;18.11;0.0;0.0;20.0;13.41;5.14
0.0;-0.5915874300482009;-0.46626371868091665;-0.6056873398511982;-0.7691477885652642;-0.4656803298569005;0.6106191175886573;0.1794871794871795;-0.2413591095489163;-0.2506265664160401;0.2863327426482132;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;5.38;0.0;12.47;0.0;0.0;11.18;15.23;5.1;19.1;6.11;18.43;0.0;0.0;11.38;0.0;5.91;0.0;16.72;6.78;25.02;5.51;15.86;4.93;0.0;12.13;0.0;28.69;6.84;12.93;0.0;0.0;17.38;5.64;0.0;17.66;22.81;0.0;0.0;11.07;16.72;0.0;0.0;0.0;5.78;0.0;6.98;10.86;0.0;4.0;12.0;5.41;4.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;360.0;0.0;0.0;90.0;240.0;0.0;0.0;0.0;0.0;1.02;1.05;0.0;28.31;17.01;0.0;10.0;20.0;31.78;0.0
0.0;-0.32655976960097743;0.032603912579226374;-0.3045605962003885;-0.11003236245954688;-0.5675479020130972;-0.6285437432985286;0.717948717948718;-0.11950790861159945;-0.6015037593984962;-0.5663025354597998;3.75;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;38.98;16.44;55.92;0.0;0.0;41.81;20.15;5.11;22.23;40.06;54.51;27.0;18.07;29.45;0.0;76.09;0.0;29.46;24.1;61.99;18.03;56.47;24.39;0.0;44.0;0.0;73.05;30.44;40.7;0.0;0.0;40.06;20.1;0.0;78.82;34.12;0.0;0.0;33.89;49.5;70.34;30.27;0.0;23.48;0.0;7.98;40.04;8.0;20.0;16.0;16.35;29.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1260.0;28.94;200.0;180.0;240.0;240.0;0.0;240.0;240.0;1.02;3.2;5.06;36.91;41.1;0.0;30.0;50.0;31.74;27.35
0.0;-0.5458673160805065;-0.9005593597241404;-0.5781891910730044;-0.6494066882416397;-0.5675479020130972;0.08371391128230757;-0.15384615384615385;0.3632103104862331;1.0025062656641603;-0.5663025354597998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;5.41;4.16;4.84;0.0;0.0;12.8;15.11;10.14;6.37;11.6;12.17;0.0;5.28;5.13;0.0;12.08;11.7;6.05;0.0;15.81;4.87;22.83;6.28;0.0;11.57;0.0;23.31;12.73;16.72;0.0;0.0;23.9;10.48;4.98;12.59;11.82;0.0;0.0;29.31;7.76;5.94;6.78;0.0;0.0;22.87;6.61;17.24;4.0;4.0;4.0;10.72;5.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;180.0;0.0;400.0;0.0;0.0;240.0;0.0;0.0;0.0;0.0;0.0;0.0;23.19;6.38;0.0;10.0;0.0;0.0;5.79
0.0;-0.9455968091016482;-1.7426357500416332;-0.9439505935986714;-1.0690399137001079;-0.9983022071307303;1.3541956236845365;-1.4615384615384615;-0.5881663737551261;0.9172932330827067;-0.5663025354597998;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;18.13;0.0;28.95;0.0;0.0;31.2;10.05;5.17;18.34;22.24;37.67;0.0;25.55;17.59;0.0;15.33;0.0;11.44;6.94;30.51;10.53;40.63;24.38;19.01;24.25;0.0;52.71;23.79;54.26;0.0;0.0;24.57;22.29;4.68;30.75;24.07;0.0;0.0;22.51;38.03;11.64;13.22;0.0;18.14;12.05;0.0;24.29;4.0;0.0;12.0;17.5;21.59;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;540.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.05;0.0;3.05;29.93;19.3;0.0;20.0;10.0;25.29;16.97
0.0;-0.8838680034343053;-1.2696649392802444;-0.8737042309993558;-1.1294498381877023;-0.6752364782925057;1.1719947579524268;-0.8461538461538461;-0.22964264792032815;-0.8020050125313283;-0.5663025354597998;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;17.11;0.0;6.38;0.0;0.0;9.92;20.18;5.04;5.65;35.72;24.36;0.0;13.19;11.36;0.0;10.47;0.0;10.8;23.56;22.21;5.76;32.62;9.98;0.0;10.69;0.0;22.54;29.87;14.29;0.0;0.0;10.35;9.95;0.0;16.18;11.71;0.0;0.0;16.44;10.56;17.37;6.06;0.0;18.45;0.0;7.12;18.01;8.0;4.0;0.0;10.79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;720.0;5.08;0.0;90.0;0.0;360.0;0.0;120.0;120.0;3.08;2.09;0.0;18.07;17.46;0.0;30.0;10.0;18.54;5.17
0.0;-0.27402997503107246;-0.9760810859350253;-0.34427480757989914;-0.35059331175836034;0.01940334707737078;0.16250347484214384;-1.1282051282051282;0.7217340363210308;2.255639097744361;0.8526352781080128;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;6.0;0.0;24.48;0.0;0.0;22.27;5.06;0.0;10.24;5.42;10.76;0.0;4.73;0.0;0.0;0.0;0.0;0.0;6.38;12.14;0.0;10.95;4.68;0.0;28.79;0.0;24.68;4.62;19.4;0.0;0.0;9.9;5.14;0.0;15.47;12.89;0.0;0.0;17.03;5.47;6.15;0.0;0.0;0.0;0.0;7.41;6.09;8.0;8.0;12.0;11.76;11.58;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1440.0;0.0;200.0;0.0;120.0;240.0;0.0;240.0;360.0;3.05;3.16;0.0;29.74;11.58;0.0;0.0;0.0;0.0;14.31
0.0;0.07749606126564242;-0.4818069310972004;0.020766119431928482;-0.08522114347357057;0.1872422992966287;-0.546602597196302;-0.9487179487179487;0.9630931458699473;-0.8220551378446115;-0.5663025354597998;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;32.34;0.0;18.75;0.0;0.0;29.8;5.06;0.0;17.0;6.24;17.91;0.0;18.36;10.55;0.0;6.12;0.0;10.62;12.05;19.0;10.32;22.63;0.0;0.0;11.92;0.0;16.92;9.82;30.58;0.0;0.0;21.27;13.66;0.0;23.84;0.0;0.0;0.0;5.46;21.41;17.16;0.0;0.0;6.07;0.0;6.0;16.49;4.0;4.0;0.0;0.0;16.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;360.0;19.34;0.0;0.0;120.0;0.0;0.0;0.0;0.0;0.0;0.0;2.04;5.77;5.92;0.0;0.0;0.0;12.62;0.0
0.0;0.4674695648853366;0.4298024771178444;0.4561734882953785;0.45415318230852225;0.4957555178268252;-0.9060799809380231;-0.07692307692307693;0.11950790861159924;-0.3007518796992481;-0.2831512677298998;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;11.18;0.0;6.42;0.0;0.0;4.59;0.0;5.08;5.95;17.39;6.34;0.0;13.96;15.13;0.0;0.0;0.0;5.71;0.0;12.75;8.71;11.87;10.81;0.0;17.26;0.0;23.82;6.11;21.34;0.0;0.0;5.06;17.46;0.0;15.86;10.74;0.0;0.0;5.36;25.56;5.46;5.87;0.0;0.0;0.0;6.33;10.95;4.0;0.0;16.0;5.44;4.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;540.0;5.75;0.0;0.0;120.0;120.0;0.0;240.0;240.0;0.0;3.16;0.0;5.38;6.13;0.0;0.0;20.0;11.93;5.01
11.12;-0.2225132829449854;0.24656890116672067;-0.186999577356523;0.12189859762675305;-0.33470773708464713;-0.8181452001792636;0.9487179487179487;0.84124194493263;0.8521303258145363;-0.8526352781080132;5.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;16.67;0.0;26.21;0.0;27.0;27.72;15.13;25.59;27.76;32.69;29.09;0.0;29.23;6.07;0.0;28.85;0.0;10.87;28.65;49.72;14.26;31.54;5.0;0.0;45.46;0.0;54.99;23.02;21.42;0.0;0.0;21.54;43.7;0.0;33.69;22.15;0.0;0.0;28.34;31.64;22.89;12.76;0.0;12.35;0.0;0.0;18.07;4.0;0.0;8.0;11.3;28.57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.86;0.0;180.0;120.0;120.0;0.0;0.0;120.0;0.0;0.0;0.0;24.32;29.71;0.0;0.0;0.0;12.82;0.0
1.0;-0.5221488587304931;-0.306482107346127;-0.5104587747124922;-0.2977346278317152;-0.7353868542323551;-0.2441069513862456;0.8461538461538461;2.050380785002929;0.9523809523809523;3.7286886042634015;5.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;5.58;0.0;0.0;0.0;25.26;10.12;6.03;5.42;6.14;0.0;4.79;5.22;0.0;5.32;0.0;17.05;5.7;18.53;5.51;20.9;14.64;0.0;0.0;0.0;25.33;20.21;10.76;0.0;0.0;0.0;0.0;0.0;17.54;4.79;0.0;0.0;5.88;15.53;11.87;5.42;0.0;12.01;0.0;0.0;5.93;4.0;4.0;4.0;11.73;5.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1080.0;0.0;0.0;90.0;0.0;120.0;0.0;120.0;0.0;1.03;0.0;0.0;11.86;12.13;0.0;30.0;20.0;6.32;4.9
0.0;-0.7926051571243974;-1.352958271699271;-0.7922504715180981;-0.9395900755124056;-0.729565850109144;-0.3102339065168201;-1.1282051282051282;-0.6022261277094318;1.6741854636591478;-0.5663025354597998;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;21.07;0.0;34.49;0.0;0.0;33.24;15.1;15.29;4.06;29.24;17.72;0.0;19.56;21.81;0.0;22.26;0.0;17.75;30.58;35.99;9.97;33.69;9.87;0.0;33.87;0.0;34.69;17.89;26.8;0.0;0.0;15.36;19.54;0.0;22.11;34.46;0.0;0.0;10.61;22.57;10.96;6.72;0.0;18.49;0.0;6.72;22.42;8.0;8.0;8.0;10.37;15.09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.76;0.0;0.0;120.0;240.0;0.0;0.0;0.0;2.04;1.05;2.04;40.6;24.28;0.0;10.0;20.0;27.05;10.83
1.08;-0.7913191403396611;-0.9470061356504472;-0.8317965719443797;-0.656957928802589;-0.6218772738297358;-0.6204678130336402;-0.41025641025641024;-0.39367311072056255;0.7017543859649122;-0.2831512677298998;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;38.98;0.0;28.51;0.0;0.0;28.82;5.06;5.09;15.65;28.97;30.08;0.0;24.41;5.56;0.0;22.91;0.0;13.44;19.15;30.56;9.6;39.88;22.44;0.0;29.58;0.0;59.35;30.8;29.55;0.0;0.0;26.36;29.38;0.0;43.11;11.04;0.0;0.0;26.39;38.72;11.0;18.04;0.0;18.4;0.0;6.45;5.26;16.0;12.0;16.0;16.31;17.06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1800.0;13.44;0.0;90.0;0.0;360.0;0.0;240.0;120.0;2.02;3.11;6.1;35.87;17.18;0.0;30.0;70.0;26.13;5.3
0.0;-0.44666664203032974;-0.4818069310972004;-0.48865009526977415;-0.709816612729234;0.013582342954159651;-1.1916921488423926;-0.1282051282051282;0.3632103104862331;-0.40100250626566414;0.42949911397231993;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;20.89;0.0;23.06;0.0;0.0;24.31;10.09;5.14;23.78;39.4;28.3;0.0;15.78;11.57;0.0;10.65;0.0;16.79;19.12;30.59;0.0;25.34;9.51;0.0;30.56;0.0;46.99;20.3;57.74;0.0;27.0;16.1;16.11;0.0;29.22;22.31;0.0;0.0;14.41;11.33;11.09;6.22;0.0;12.91;0.0;0.0;35.72;16.0;4.0;8.0;11.04;11.72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;540.0;0.0;400.0;0.0;120.0;240.0;0.0;240.0;120.0;0.0;1.05;2.03;53.75;23.35;0.0;0.0;10.0;17.76;15.61
0.0;-0.1597962082213918;-0.36934721773232354;-0.18841193808603318;-0.05825242718446593;-0.4200824642250788;-1.8663277868234187;-0.5128205128205128;1.4458113649677795;0.5513784461152882;7.950505820865391;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;14.65;0.0;0.0;12.27;5.06;0.0;0.0;6.24;0.0;0.0;0.0;5.59;0.0;13.03;0.0;0.0;0.0;11.3;5.12;0.0;5.12;0.0;6.03;0.0;12.68;0.0;6.38;0.0;0.0;0.0;4.93;0.0;0.0;0.0;0.0;0.0;5.16;34.33;0.0;11.87;0.0;6.61;0.0;6.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;540.0;11.59;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.04;0.0;0.0;5.26;0.0;0.0;0.0;0.0;5.29
0.0;-0.6944244274207356;-1.000173065180265;-0.7449392461093286;-0.8403451995685005;-0.4656803298569005;-0.866685199158105;-0.48717948717948717;0.24135910954891607;0.7017543859649122;6.152972492018273;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;4.94;0.0;0.0;0.0;0.0;0.0;30.21;10.23;6.36;0.0;5.54;0.0;10.15;0.0;0.0;0.0;0.0;0.0;0.0;6.67;5.01;5.42;4.24;0.0;0.0;0.0;17.53;0.0;12.44;0.0;0.0;11.6;10.53;0.0;17.92;10.95;0.0;0.0;0.0;17.86;12.18;0.0;0.0;0.0;0.0;0.0;5.59;4.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;540.0;6.3;0.0;0.0;0.0;0.0;0.0;120.0;120.0;0.0;0.0;0.0;6.69;0.0;0.0;0.0;0.0;0.0;0.0
0.0;-0.6170416933047057;-0.6963946931031891;-0.627861975110469;-0.35059331175836034;-0.729565850109144;0.05416782494737232;-0.38461538461538464;-0.7240773286467488;0.8020050125313283;0.14736472189198682;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;10.57;0.0;11.06;0.0;0.0;6.35;30.39;20.68;12.65;0.0;12.74;0.0;5.33;11.4;0.0;5.69;0.0;0.0;12.81;6.25;9.56;20.64;10.5;0.0;12.53;0.0;16.78;14.44;6.28;0.0;27.0;11.95;5.99;0.0;6.67;5.32;0.0;0.0;4.7;5.53;11.05;6.24;0.0;24.8;0.0;6.41;12.89;4.0;8.0;12.0;10.76;10.68;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1260.0;11.27;200.0;0.0;120.0;0.0;0.0;240.0;240.0;1.01;1.04;0.0;11.4;5.8;0.0;10.0;0.0;0.0;5.33
0.0;-0.6758880475579845;-0.8058829099767176;-0.693705431791879;-0.4358144552319309;-0.8906136308513221;0.7534252015408488;-0.4358974358974359;-0.2413591095489163;0.8020050125313283;1.1389680207562263;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;10.19;0.0;22.38;0.0;0.0;24.33;5.05;0.0;0.0;5.88;11.35;0.0;20.62;5.06;0.0;0.0;0.0;4.11;18.15;18.05;5.25;26.82;5.01;0.0;12.53;0.0;24.01;18.77;12.44;0.0;0.0;23.94;11.55;0.0;25.72;5.5;0.0;0.0;20.85;11.91;0.0;0.0;0.0;0.0;0.0;13.51;12.49;4.0;8.0;12.0;15.88;6.49;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.56;0.0;90.0;0.0;240.0;0.0;120.0;120.0;0.0;1.05;2.05;12.73;11.29;0.0;30.0;0.0;26.9;9.59
0.0;-0.8578815953013579;-1.3002942108064508;-0.8435243122529831;-1.1197411003236246;-0.7441183604171719;1.2606330169572326;-0.717948717948718;-1.0123022847100176;1.1027568922305764;-0.5663025354597998;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;22.99;0.0;17.12;0.0;0.0;11.44;5.1;10.28;0.0;36.37;11.39;0.0;21.35;11.02;0.0;17.54;0.0;17.92;0.0;23.88;0.0;30.82;5.43;0.0;11.77;0.0;29.98;25.75;29.95;0.0;0.0;11.86;26.94;0.0;20.02;23.7;0.0;0.0;15.23;28.79;6.2;6.5;0.0;11.47;0.0;0.0;0.0;12.0;0.0;12.0;5.76;11.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;180.0;11.9;0.0;0.0;0.0;240.0;0.0;0.0;0.0;0.0;6.28;1.02;18.05;17.49;0.0;20.0;10.0;13.46;4.84
0.0;-0.8568173055484726;-1.0958095368710468;-0.9135305163476856;-1.035598705501618;-0.788746058695125;1.3985147531869395;-0.6666666666666666;0.24135910954891607;-0.22055137844611528;0.14736472189198682;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;10.51;0.0;34.68;0.0;0.0;28.91;5.05;0.0;24.16;23.45;29.69;0.0;20.9;22.07;0.0;16.18;0.0;11.42;19.34;56.01;14.84;32.14;21.85;0.0;31.41;0.0;24.02;12.83;32.43;0.0;27.0;23.77;16.05;0.0;25.71;16.57;0.0;0.0;15.94;21.96;11.87;6.41;0.0;6.57;0.0;6.27;11.78;4.0;8.0;4.0;5.89;5.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1800.0;18.29;800.0;270.0;270.0;0.0;0.0;120.0;240.0;2.03;1.03;0.0;41.26;17.9;0.0;50.0;60.0;34.85;9.99
0.4;-0.763824988390126;-1.0503684982187347;-0.8543314449605702;-0.8403451995685005;-0.5675479020130972;0.8863825900480573;-0.5641025641025641;0.6022261277094316;-0.5012531328320802;0.14736472189198682;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;10.88;0.0;5.64;0.0;0.0;12.41;10.08;5.2;6.3;4.76;15.46;0.0;5.09;5.62;0.0;10.9;0.0;10.8;0.0;5.77;11.2;4.81;4.97;0.0;19.45;0.0;18.4;6.91;6.52;0.0;0.0;11.53;16.78;0.0;18.56;4.45;0.0;0.0;9.03;16.55;0.0;12.2;0.0;5.45;0.0;0.0;6.57;4.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.76;200.0;90.0;0.0;0.0;0.0;480.0;120.0;1.01;0.0;0.0;0.0;11.88;0.0;0.0;0.0;6.49;0.0
0.0;-0.6130949521377566;-1.009316131307491;-0.6500366103697401;-0.8899676375404532;-0.20470531166626244;0.7288034629283983;-0.5897435897435898;-0.11950790861159945;-0.40100250626566414;-0.5663025354597998;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;4.74;0.0;0.0;0.0;0.0;0.0;5.05;11.4;12.67;0.0;0.0;5.7;0.0;0.0;0.0;0.0;6.89;5.74;0.0;5.28;0.0;0.0;6.37;0.0;17.64;0.0;6.39;0.0;0.0;0.0;5.89;0.0;5.6;0.0;0.0;0.0;11.54;5.59;12.4;0.0;0.0;0.0;0.0;0.0;5.52;0.0;0.0;0.0;6.16;5.74;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;720.0;0.0;0.0;0.0;120.0;0.0;0.0;0.0;0.0;0.0;0.0;1.03;0.0;6.3;0.0;0.0;0.0;0.0;0.0
